,science,name,birth_place,death_place,birth_date,death_date,age,works,link
51,Правоведы,Николай Дмитриевич Кузнецов,Губерния Вязьма империя Российская Смоленская,Губерния Вязьма империя Российская Смоленская,1863-04-04,1936-01-05,72.0,11,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_(%D1%8E%D1%80%D0%B8%D1%81%D1%82)"
52,Правоведы,Наталья Семёновна Кузнецова,СССР область ССР Днепропетровская Днепродзержинск Украинская,,1954-04-04,,65.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2%D0%B0,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
53,Правоведы,Эдуар Рене Лефевр де Лабулэ,Париж Франция,Париж Франция,1811-01-18,1883-05-25,72.0,17,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B1%D1%83%D0%BB%D1%8D,_%D0%AD%D0%B4%D1%83%D0%B0%D1%80_%D0%A0%D0%B5%D0%BD%D0%B5_%D0%9B%D0%B5%D1%84%D0%B5%D0%B2%D1%80_%D0%B4%D0%B5"
54,Правоведы,Александр Александрович Леонтьев,Российская Санкт-Петербург империя,РСФСР Петроград СССР,1859,1923,64.0,0,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
55,Правоведы,Пётр Дмитриевич Лодий,Мукачево,Российская империя,1764,1829,65.0,0,"https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%B4%D0%B8%D0%B9,_%D0%9F%D1%91%D1%82%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
56,Правоведы,Наталья Александровна Лопашенко,РСФСР район СССР Воронежская область Борисоглебский Тюковка,,1959-09-28,,60.0,0,"https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D0%B0%D1%88%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
57,Правоведы,Юлиан Спиридонович Макаревич,Самбор Австро-Венгрия,Львов ССР Украинская СССР,1872-05-05,1955-04-20,82.0,12,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87,_%D0%AE%D0%BB%D0%B8%D0%B0%D0%BD_%D0%A1%D0%BF%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
58,Правоведы,Михаил Николаевич Марченко,Край район Усть-Лабинский Воронежская Краснодарский,,1940-08-11,,79.0,6,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
59,Правоведы,Константин Константинович Матвеев,ССР Рига СССР Латвийская,,1954-02-10,,65.0,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B2%D0%B5%D0%B5%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D0%B2%D0%B5%D0%B4)"
60,Правоведы,Юрий Геннадьевич Матвеев,ССР Украинская Киев СССР,Москва СССР,1940-10-22,1990-01-23,49.0,0,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B2%D0%B5%D0%B5%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
