,science,name,birth_place,death_place,birth_date,death_date,works,link
0,Астрономы,Виктор Кузьмич Абалакин,Украинская СССР Одесса ССР,США Нью-Йорк,1930-08-27,2018-04-23,2,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B0%D0%BB%D0%B0%D0%BA%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%B8%D1%87"
1,Астрономы,Аббас Васим Эфенди,Турция Бурса,Стамбул Турция,1689,1760,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B1%D0%B0%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BC_%D0%AD%D1%84%D0%B5%D0%BD%D0%B4%D0%B8
2,Астрономы,Эрнст Карл Аббе,Айзенах Германский союз Саксен-Веймар-Эйзенах,Германская Йена империя Саксен-Веймар-Эйзенах,1840-01-23,1905-01-14,7,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B1%D0%B5,_%D0%AD%D1%80%D0%BD%D1%81%D1%82"
3,Астрономы,Чарлз Грили Аббот,Хиллсборо США,Вашингтон США,1872-05-31,1973-12-17,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B1%D0%BE%D1%82,_%D0%A7%D0%B0%D1%80%D0%BB%D0%B7_%D0%93%D1%80%D0%B8%D0%BB%D0%B8"
4,Астрономы,Абд аль-Вахид,Иран Мешхед,Кютахья Турция,,1434,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4_%D0%B0%D0%BB%D1%8C-%D0%92%D0%B0%D1%85%D0%B8%D0%B4
5,Астрономы,Илья Соломонович Абельман,Империя Российская Витебская Динабург губерния,Империя Литва Российская Вильна Вильнюс,1866,1898,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B5%D0%BB%D1%8C%D0%BC%D0%B0%D0%BD,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
6,Астрономы,Антонио Абетти,(итал.) Словения Пьетро-ди-Горициа русск. (итал.) (итал.)русск. Италия,Италия Флоренции Арчетри,1846-06-19,1928-02-20,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B5%D1%82%D1%82%D0%B8,_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%BE"
7,Астрономы,Джорджо Абетти,Италия Падуя,Флоренция Италия,1882,1982-08-24,4,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B5%D1%82%D1%82%D0%B8,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6%D0%BE"
8,Астрономы,Егор Иванович Абросимов,Империя Российская,Санкт-Петербург империя Российская,,1810,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%80%D0%BE%D1%81%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%95%D0%B3%D0%BE%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
9,Астрономы,Абу Джафар ибн Хаббаш,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83_%D0%94%D0%B6%D0%B0%D1%84%D0%B0%D1%80_%D0%B8%D0%B1%D0%BD_%D0%A5%D0%B0%D0%B1%D0%B0%D1%88
10,Астрономы,Абу Махмуд Хамид ибн ал-Хызр ал-Ходжанди,Ходжент Саманидское Таджикистан государство,Ходжент Саманидское Таджикистан государство,940,1000,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83_%D0%9C%D0%B0%D1%85%D0%BC%D1%83%D0%B4_%D0%B0%D0%BB%D1%8C-%D0%A5%D0%BE%D0%B4%D0%B6%D0%B0%D0%BD%D0%B4%D0%B8
11,Астрономы,"Абу Машар (Альбумасар, Альбумазар)",Балх,Васит,787,886,4,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83_%D0%9C%D0%B0%D1%88%D0%B0%D1%80_%D0%B0%D0%BB%D1%8C-%D0%91%D0%B0%D0%BB%D1%85%D0%B8
12,Астрономы,Абуль-Вафа аль-Бузджани,Бузган,Багдад,0940-06-10,998,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83-%D0%BB%D1%8C-%D0%92%D0%B0%D1%84%D0%B0_%D0%B0%D0%BB%D1%8C-%D0%91%D1%83%D0%B7%D0%B4%D0%B6%D0%B0%D0%BD%D0%B8
13,Астрономы,Абу-с-Салт Умайя ибн Абд ал-Азиз ибн Аби-с-Салт ал-Дани ал-Андалуси,Дения Испания,Беджая Алжир,1068,1134-10-23,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83-%D1%81-%D0%A1%D0%B0%D0%BB%D1%82
14,Астрономы,Асир ад-Дин ал-Муфаддал ибн Умар ал-Абхари,Абхар,Персия Азербайджан Шебестер Шебестер Восточный,1200,1264,0,https://ru.wikipedia.org/wiki/%D0%90%D1%81%D0%B8%D1%80%D1%83%D0%B4%D0%B4%D0%B8%D0%BD_%D0%B0%D0%BB%D1%8C-%D0%90%D0%B1%D1%85%D0%B0%D1%80%D0%B8
15,Астрономы,Хироси Абэ,Симане Мацуэ,,1958,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%8D,_%D0%A5%D0%B8%D1%80%D0%BE%D1%81%D0%B8_(%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BD%D0%BE%D0%BC)"
16,Астрономы,Авраам бар-Хия,Барселона Испания,Прованс,1070,1136,24,https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D1%80%D0%B0%D0%B0%D0%BC_%D0%B1%D0%B0%D1%80-%D0%A5%D0%B8%D1%8F
17,Астрономы,Авраам ибн Дауд,Кордова предп. Испания Андалусия,Испания Толедо,1110,1180,11,https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D1%80%D0%B0%D0%B0%D0%BC_%D0%B8%D0%B1%D0%BD_%D0%94%D0%B0%D1%83%D0%B4
18,Астрономы,Автолик из Питаны,Шандарлы Дикили Питана Измир Турция,Шандарлы Дикили Питана Измир Турция,360,290,5,https://ru.wikipedia.org/wiki/%D0%90%D0%B2%D1%82%D0%BE%D0%BB%D0%B8%D0%BA_%D0%B8%D0%B7_%D0%9F%D0%B8%D1%82%D0%B0%D0%BD%D1%8B
19,Астрономы,Джон Мортимер Агард,Швеция,Лунда Кафедрального уния Лунда Швеция собора,1812-12-21,1862-09-05,4,"https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D0%B0%D1%80%D0%B4,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%9C%D0%BE%D1%80%D1%82%D0%B8%D0%BC%D0%B5%D1%80"
20,Астрономы,Татеос Артемьевич Агекян,Батуми империя Российская,Санкт-Петербург Россия,1913-05-12,2006-01-16,12,"https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D0%B5%D0%BA%D1%8F%D0%BD,_%D0%A2%D0%B0%D1%82%D0%B5%D0%BE%D1%81_%D0%90%D1%80%D1%82%D0%B5%D0%BC%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
21,Астрономы,Аглаоника,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D0%BB%D0%B0%D0%BE%D0%BD%D0%B8%D0%BA%D0%B0
22,Астрономы,Агриппа,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D1%80%D0%B8%D0%BF%D0%BF%D0%B0_(%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BD%D0%BE%D0%BC)
23,Астрономы,Джон Куч Адамс,Лейнаст Корнуолл Великобритания,Кембридж Великобритания Англия,1819-06-05,1892-01-21,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B0%D0%BC%D1%81,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%9A%D1%83%D1%87"
24,Астрономы,Уолтер Сидни Адамс,Турция империя Антиохия Османская,Пасадина Калифорния США,1876-12-20,1956-05-11,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%B0%D0%BC%D1%81,_%D0%A3%D0%BE%D0%BB%D1%82%D0%B5%D1%80_%D0%A1%D0%B8%D0%B4%D0%BD%D0%B8"
25,Астрономы,Макио Акияма,Япония,,1950,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%B8%D1%8F%D0%BC%D0%B0,_%D0%9C%D0%B0%D0%BA%D0%B8%D0%BE"
26,Астрономы,Акорей,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%BE%D1%80%D0%B5%D0%B9
27,Астрономы,Евгений Петрович Аксёнов,СССР Рязанская область Побединка,Федерация Москва Российская,1933-10-11,1995-03-26,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%81%D1%91%D0%BD%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
28,Астрономы,Зинаида Николаевна Аксентьева,Империя Одесса Российская,УССР СССР Полтава,1900-06-25,1969,9,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%81%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B0,_%D0%97%D0%B8%D0%BD%D0%B0%D0%B8%D0%B4%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0"
29,Астрономы,Георг Христофор Аланус,Острова Йомала Аландские,Або Швеция,1609-02-12,1664-07-15,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B0%D0%BD%D1%83%D1%81,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3"
30,Астрономы,Хейкки Аликоски,Финляндия Оулу,Финляндия Турку,1912,1997-12-28,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D0%BA%D0%BE%D1%81%D0%BA%D0%B8,_%D0%A5%D0%B5%D0%B9%D0%BA%D0%BA%D0%B8"
31,Астрономы,Лоуренс Хью Аллер,Такома,Такома,1913-09-24,2003-03-16,4,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BB%D0%B5%D1%80,_%D0%9B%D0%BE%D1%83%D1%80%D0%B5%D0%BD%D1%81_%D0%A5%D1%8C%D1%8E"
32,Астрономы,Джеффри Томас Алу,США Калифорния Ориндж Анахайм,,1966-01-01,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%83,_%D0%94%D0%B6%D0%B5%D1%84%D1%84%D1%80%D0%B8_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81"
33,Астрономы,Владимир Александрович Альбицкий,Бессарабия Кишинёв,Бессарабия Кишинёв,1891,1952-06-15,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B1%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
34,Астрономы,Ханнес Альвен,Эстергётланд Швеция Норрчёпинг,Стокгольм Юрсхольм Швеция,1908-05-30,1995-04-02,28,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B2%D0%B5%D0%BD,_%D0%A5%D0%B0%D0%BD%D0%BD%D0%B5%D1%81"
35,Астрономы,"Альфонсо, Педро",,,,,4,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%84%D0%BE%D0%BD%D1%81%D0%BE,_%D0%9F%D0%B5%D0%B4%D1%80%D0%BE"
36,Астрономы,Баха ад-Дин Мухаммад ибн ал-Хусайн ал-Амили,Баальбек,Исфахан,1547,1622,0,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%85%D0%B0-%D0%B0%D0%B4-%D0%B4%D0%B8%D0%BD_%D0%B0%D0%BB%D1%8C-%D0%90%D0%BC%D0%B8%D0%BB%D0%B8
37,Астрономы,Жан Жозеф Мари Амио,,Пекин,1718-02-08,1793-10-09,8,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B8%D0%BE,_%D0%96%D0%B0%D0%BD_%D0%96%D0%BE%D0%B7%D0%B5%D1%84_%D0%9C%D0%B0%D1%80%D0%B8"
38,Астрономы,Джованни Баттиста Амичи,Модена,Флоренция,1786-03-25,1863-04-10,2,"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B8%D1%87%D0%B8,_%D0%94%D0%B6%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%B8_%D0%91%D0%B0%D1%82%D1%82%D0%B8%D1%81%D1%82%D0%B0"
39,Астрономы,Анаксагор,Клазомены Измир Урла Турция,Лампсак Турция,500,428,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BA%D1%81%D0%B0%D0%B3%D0%BE%D1%80
40,Астрономы,Анаксимандр,Древняя,Милет,610,547,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%B0%D0%BD%D0%B4%D1%80
41,Астрономы,Анания Ширакаци,Ширак Айрарат (гавар),Ширак Айрарат (гавар),610,685,5,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BD%D0%B8%D1%8F_%D0%A8%D0%B8%D1%80%D0%B0%D0%BA%D0%B0%D1%86%D0%B8
42,Астрономы,Андерс Йонас Ангстрем,Лёгдё Вестерноррланд Швеция,Уппсала Швеция,1814-08-13,1874-06-21,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D1%81%D1%82%D1%80%D0%B5%D0%BC,_%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81_%D0%99%D0%BE%D0%BD%D0%B0%D1%81"
43,Астрономы,Карел Андел,Модраны Австро-Венгрия,Прага Чехословакия,1884-12-28,1948-03-17,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D0%B5%D0%BB,_%D0%9A%D0%B0%D1%80%D0%B5%D0%BB"
44,Астрономы,Томас Дэвид Андерсон,Эдинбург,Эдинбург,1853-02-06,1932-03-31,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%BE%D0%BD,_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4"
45,Астрономы,Сергей Михайлович Андриевский,Николаев Украинская СССР ССР,,1961-08-05,,3,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
46,Астрономы,Андроник (астроном),,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%80%D0%BE%D0%BD%D0%B8%D0%BA_(%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%BD%D0%BE%D0%BC)
47,Астрономы,Анри Андуайе,Париж Франция,Париж Франция,1862,1929-06-12,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B4%D1%83%D0%B0%D0%B9%D0%B5,_%D0%90%D0%BD%D1%80%D0%B8"
48,Астрономы,Поль-Пьер Анри,Нанси Мозель и Мёрт,Париж,1848-08-21,1905,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%80%D0%B8,_%D0%9F%D0%BE%D0%BB%D1%8C_%D0%B8_%D0%9F%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D1%80"
49,Астрономы,Милан Антал,Забржег,Пьештяни,1935-09-19,1999,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%B0%D0%BB,_%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD"
50,Астрономы,Плинио Антолини,Фумане Венеция Верона Италия,Пескантина Венеция Верона Италия,1920-10-21,2012,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%BE%D0%BB%D0%B8%D0%BD%D0%B8,_%D0%9F%D0%BB%D0%B8%D0%BD%D0%B8%D0%BE"
51,Астрономы,Эжен Мишель Антониади,Константинополь империя Османская,Париж Франция,1870-03-01,1944-02-10,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%B0%D0%B4%D0%B8,_%D0%AD%D0%B6%D0%B5%D0%BD_%D0%9C%D0%B8%D1%88%D0%B5%D0%BB%D1%8C"
52,Астрономы,Пьер Антонини,Франция,,,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%BD%D0%B8,_%D0%9F%D1%8C%D0%B5%D1%80"
53,Астрономы,Эрнст Фридрих Апельт,Рейхенау,Верхняя Лужица,1812,1859-10-27,10,"https://ru.wikipedia.org/wiki/%D0%90%D0%BF%D0%B5%D0%BB%D1%8C%D1%82,_%D0%AD%D1%80%D0%BD%D1%81%D1%82_%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85"
54,Астрономы,Петер Апиан,Лейсниг,Ингольштадт,1495-04-16,1552-04-21,7,"https://ru.wikipedia.org/wiki/%D0%90%D0%BF%D0%B8%D0%B0%D0%BD,_%D0%9F%D0%B5%D1%82%D0%B5%D1%80"
55,Астрономы,Рольф Апич,Гамбург Германия,,,,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BF%D0%B8%D1%87,_%D0%A0%D0%BE%D0%BB%D1%8C%D1%84"
56,Астрономы,Доминик Франсуа Жан Араго,Эстажель Франция,Париж Франция,1786-02-26,1853-10-02,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B0%D0%B3%D0%BE,_%D0%A4%D1%80%D0%B0%D0%BD%D1%81%D1%83%D0%B0"
57,Астрономы,Масару Араи,Сайтама Япония,,1952,,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B0%D0%B8,_%D0%9C%D0%B0%D1%81%D0%B0%D1%80%D1%83"
58,Астрономы,Арат из Сол,Солы Киликия,Солы Киликия,315,240,0,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B0%D1%82_%D0%B8%D0%B7_%D0%A1%D0%BE%D0%BB
59,Астрономы,Фридрих Вильгельм Август Аргеландер,Клайпеда Пруссия Мемель Литва,Германская империя Бонн,1799-03-22,1875-02-17,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B3%D0%B5%D0%BB%D0%B0%D0%BD%D0%B4%D0%B5%D1%80,_%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC_%D0%90%D0%B2%D0%B3%D1%83%D1%81%D1%82"
60,Астрономы,Сильвен Жюльен Виктор Арен,Бельгия Виртон Robelmont Мекс-деван-Виртон Валлония Люксембург,Бельгия Виртон Robelmont Мекс-деван-Виртон Валлония Люксембург,1902-08-06,1992-02-18,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B5%D0%BD,_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D0%BD_%D0%96%D1%8E%D0%BB%D1%8C%D0%B5%D0%BD_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80"
61,Астрономы,Ариабхата,Кусумапури,Асака,476,550,12,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B8%D0%B0%D0%B1%D1%85%D0%B0%D1%82%D0%B0
62,Астрономы,Аристарх Самосский,Самос,Самос,310,230,102,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B8%D1%81%D1%82%D0%B0%D1%80%D1%85_%D0%A1%D0%B0%D0%BC%D0%BE%D1%81%D1%81%D0%BA%D0%B8%D0%B9
63,Астрономы,Аристилл,Острова Греция Эгейские Северные Самос,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%BB%D0%BB
64,Астрономы,Аристотель,Стагир Халкидики,Эвбея Халкида,384,322,273,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%82%D0%B5%D0%BB%D1%8C
65,Астрономы,Францишек Арминский,Лимановский воеводство Тымбарк повят Малопольское,Империя Варшава Российская,1789-10-02,1848-01-14,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BC%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%88%D0%B5%D0%BA"
66,Астрономы,Джеймс Ричард Арнольд,Нью-Джерси США Метучен,Калифорния Сан-Диего,1923,2012,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BD%D0%BE%D0%BB%D1%8C%D0%B4,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81"
67,Астрономы,Христоф Арнольд,,,1650-12-17,1695-04-15,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BD%D0%BE%D0%BB%D1%8C%D0%B4,_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84"
68,Астрономы,Гильермо Аро,Мексика Мехико,Мексика Мехико,1913-03-21,1988-04-26,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BE,_%D0%93%D0%B8%D0%BB%D1%8C%D0%B5%D1%80%D0%BC%D0%BE"
69,Астрономы,Хэлтон Кристиан Арп,США Нью-Йорк,Мюнхен Германия,1927-03-21,2013-12-28,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BF,_%D0%A5%D1%8D%D0%BB%D1%82%D0%BE%D0%BD_%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%B0%D0%BD"
70,Астрономы,Архимед,Сиракузы,Сиракузы,287,212,98,https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%85%D0%B8%D0%BC%D0%B5%D0%B4
71,Астрономы,Ацуо Асами,Хадано Канагава,,1952,,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%81%D0%B0%D0%BC%D0%B8,_%D0%90%D1%86%D1%83%D0%BE"
72,Астрономы,Джузеппе Асклепи,Мачерата,Рим,1706,1776,4,"https://ru.wikipedia.org/wiki/%D0%90%D1%81%D0%BA%D0%BB%D0%B5%D0%BF%D0%B8,_%D0%94%D0%B6%D1%83%D0%B7%D0%B5%D0%BF%D0%BF%D0%B5"
73,Астрономы,Игорь Станиславович Астапович,Харьковская империя Волчанск Российская губерния,Украинская Киев СССР ССР,1908-01-11,1976,3,"https://ru.wikipedia.org/wiki/%D0%90%D1%81%D1%82%D0%B0%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
74,Астрономы,Али аль-Астурлаби,,,,,4,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8_%D0%B0%D0%BB%D1%8C-%D0%90%D1%81%D1%82%D1%83%D1%80%D0%BB%D0%B0%D0%B1%D0%B8
75,Астрономы,Атталий Родосский,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D1%82%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%A0%D0%BE%D0%B4%D0%BE%D1%81%D1%81%D0%BA%D0%B8%D0%B9
76,Астрономы,Артур Юлиус Георг Фридрих фон Ауверс,Королевство Гёттинген Ганновер,Берлин империя Германская,1838-09-12,1915-01-24,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%83%D0%B2%D0%B5%D1%80%D1%81,_%D0%90%D1%80%D1%82%D1%83%D1%80"
77,Астрономы,Карл Аугюстесен,Дания,,1945,,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%83%D0%B3%D1%8E%D1%81%D1%82%D0%B5%D1%81%D0%B5%D0%BD,_%D0%9A%D0%B0%D1%80%D0%BB"
78,Астрономы,Джиамбаттиста Аудифреди,Саорж Франция,Италия Рим,1714,1794,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%83%D0%B4%D0%B8%D1%84%D1%80%D0%B5%D0%B4%D0%B8,_%D0%94%D0%B6%D0%B8%D0%B0%D0%BC%D0%B1%D0%B0%D1%82%D1%82%D0%B8%D1%81%D1%82%D0%B0"
79,Астрономы,Ахмад ибн ал-Хусайн ал-Ахвази ал-Катиб,Ахваз,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D1%85%D0%BC%D0%B0%D0%B4_%D0%B0%D0%BB%D1%8C-%D0%90%D1%85%D0%B2%D0%B0%D0%B7%D0%B8
80,Астрономы,Майкл Ахерн,США Уилмингтон Делавэр,Принс-Джорджес США Мэриленд University Park,1940-11-17,2017-05-29,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%85%D0%B5%D1%80%D0%BD,_%D0%9C%D0%B0%D0%B9%D0%BA%D0%BB"
81,Астрономы,Вальтер Бааде,Германская империя Шрёттингхаузен,ФРГ Гёттинген,1893-03-24,1960-06-25,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B0%D0%B4%D0%B5,_%D0%92%D0%B0%D0%BB%D1%8C%D1%82%D0%B5%D1%80"
82,Астрономы,Пулат Бабаджанович Бабаджанов,СССР Ура-Тюбе ССР Таджикская,,1930-10-15,,6,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B1%D0%B0%D0%B4%D0%B6%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%9F%D1%83%D0%BB%D0%B0%D1%82_%D0%91%D0%B0%D0%B1%D0%B0%D0%B4%D0%B6%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
83,Астрономы,Улрика Бабьякова,Чехословакия Банска-Штьявница,Пьештяни Словакия,1976,2002,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B1%D1%8C%D1%8F%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%A3%D0%BB%D1%80%D0%B8%D0%BA%D0%B0"
84,Астрономы,Борис Васильевич Базилевский,Каменец-Подольский,Новосибирск,1885,1955-02-24,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B7%D0%B8%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
85,Астрономы,Иоганн Байер,Райн,Аугсбург,1572,1625,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B9%D0%B5%D1%80,_%D0%98%D0%BE%D0%B3%D0%B0%D0%BD%D0%BD"
86,Астрономы,Жан Сильвен Байи,Париж,Париж,1736-09-15,1793-11-12,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B9%D0%B8,_%D0%96%D0%B0%D0%BD_%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D0%BD"
