,science,name,birth_place,death_place,birth_date,death_date,age,works,link
946,Химики,Владислав Станиславович Шацкий,Томск,,1949-09-25,,70.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%86%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
947,Химики,Жан-Батист Альфонс Шевалье,Лангр,Лангр,1793-07-19,1879-11-29,86.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D0%B0%D0%BB%D1%8C%D0%B5,_%D0%96%D0%B0%D0%BD-%D0%91%D0%B0%D1%82%D0%B8%D1%81%D1%82_%D0%90%D0%BB%D1%8C%D1%84%D0%BE%D0%BD%D1%81"
948,Химики,Владимир Ярославович Шевченко,УССР Черкасская область Смела,,1941,,79.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
949,Химики,Карл Вильгельм Шееле,Штральзунд Германия,Швеция Вестманланд Кёпинг,1742-12-09,1786-05-21,43.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B5%D0%BB%D0%B5,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC"
950,Химики,Джордж Шелдрик,Йоркшир Великобритания Англия Уэст-Райдинг Хаддерсфилд,,1942-11-17,,77.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BB%D0%B4%D1%80%D0%B8%D0%BA,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6"
951,Химики,Эмилий Богданович Шёне,Хальберштадт Пруссия,Хальберштадт Пруссия,1838,1896,58.0,2,"https://ru.wikipedia.org/wiki/%D0%A8%D1%91%D0%BD%D0%B5,_%D0%AD%D0%BC%D0%B8%D0%BB%D0%B8%D0%B9_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
952,Химики,Норман Шеппард,Халл,Халл,1921-05-16,2015-04-10,93.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BF%D0%BF%D0%B0%D1%80%D0%B4,_%D0%9D%D0%BE%D1%80%D0%BC%D0%B0%D0%BD"
953,Химики,Александр Иванович Шерер,Санкт-Петербург,Санкт-Петербург,1771-12-30,1824,53.0,16,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%80%D0%B5%D1%80,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
954,Химики,Асхад Хазретович Шеуджен,Адыгея район Теучежский,,1952,,68.0,3,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%83%D0%B4%D0%B6%D0%B5%D0%BD,_%D0%90%D1%81%D1%85%D0%B0%D0%B4_%D0%A5%D0%B0%D0%B7%D1%80%D0%B5%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
955,Химики,Татьяна Николаевна Шеховцова,СССР Шарья,,1947,,73.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%85%D0%BE%D0%B2%D1%86%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0"
