,science,name,birth_place,death_place,birth_date,death_date,age,works,link
171,Лингвисты,Алексей Алексеевич Леонтьев,Москва,Москва Россия,1936-01-14,2004-08-12,68.0,16,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87_(%D0%BB%D0%B8%D0%BD%D0%B3%D0%B2%D0%B8%D1%81%D1%82)"
172,Лингвисты,Нина Николаевна Леонтьева,Нарьян-Мар» округ Городской «Город Нарьян-Мар,,1936-11-21,,83.0,0,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B0,_%D0%9D%D0%B8%D0%BD%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0"
173,Лингвисты,Винценц Лесный,Комаровице,Прага,1882,1953,71.0,17,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%81%D0%BD%D1%8B%D0%B9,_%D0%92%D0%B8%D0%BD%D1%86%D0%B5%D0%BD%D1%86"
174,Лингвисты,Бетти Лу Ливер,США,,1950-02-16,,69.0,0,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B5%D1%80,_%D0%91%D0%B5%D1%82%D1%82%D0%B8_%D0%9B%D1%83"
175,Лингвисты,Владимир Аронович Лившиц,Петроград СССР,Россия Санкт-Петербург,1923,2017-06-10,94.0,8,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D1%88%D0%B8%D1%86,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
176,Лингвисты,Исаак Григорьевич Лившиц,Генерал-губернаторство Гродно Литовское империя Российская,РСФСР Ленинград СССР,1896-05-16,1970-07-13,74.0,17,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D1%88%D0%B8%D1%86,_%D0%98%D1%81%D0%B0%D0%B0%D0%BA_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
177,Лингвисты,Йоуко Линдстедт,Хельсинки Финляндия,,1955-07-15,,64.0,5,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BD%D0%B4%D1%81%D1%82%D0%B5%D0%B4%D1%82,_%D0%99%D0%BE%D1%83%D0%BA%D0%BE"
178,Лингвисты,Лев Александрович Липин,Витебск,Ленинград,1908-05-12,1970-02-13,61.0,0,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BF%D0%B8%D0%BD,_%D0%9B%D0%B5%D0%B2_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
179,Лингвисты,Марина Дмитриевна Литвинова,Ижевск РСФСР СССР область Нижегородская,,1929-06-14,,90.0,1,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%82%D0%B2%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%B0_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%BD%D0%B0"
180,Лингвисты,Владимир Владимирович Лопатин,СССР Россия Россия СССР,,1935-04-10,,84.0,10,"https://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D0%BF%D0%B0%D1%82%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
181,Лингвисты,Андрей Степанович Львов,Казанская губерния Козьмодемьянский уезд,Москва СССР,1905-10-05,1976,71.0,4,"https://ru.wikipedia.org/wiki/%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
